5.2500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
5.5000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
5.7500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
6.0000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
6.2500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
6.5000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
6.7500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
7.0000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
7.2500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
7.5000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
7.7500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
8.0000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
8.2500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
8.5000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
8.7500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
9.0000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
9.2500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
9.5000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
9.7500,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
10.0000,0.0000,21.3329,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,442484.1833,
